statement_id,Link,Publication Date,Entities,Annual Revenue,Industry Sectors,Countries
8221,https://modernslaveryregister.gov.au/statements/8221/,23/05/2022 15:53,['DARDANUP BUTCHERING UNIT TRUST (89 869 494 617)'],100-150M,"['Food and beverages, agriculture and fishing']",['Australia']
8222,https://modernslaveryregister.gov.au/statements/8222/,23/05/2022 15:48,['RAYTHEON AUSTRALIA PTY LTD (35 063 709 295)'],600-700M,['Defence and aerospace'],['Australia']
8227,https://modernslaveryregister.gov.au/statements/8227/,23/05/2022 15:53,['ENERGY WORLD CORPORATION LTD (34 009 124 994)'],100-150M,"['Utilities: gas, water and electricity']",['Australia']
8229,https://modernslaveryregister.gov.au/statements/8229/,23/05/2022 15:53,['CANADIAN IMPERIAL BANK OF COMMERCE (33 608 235 847)'],1BN+,"['Financial, insurance and real estate activities']",['Canada']
8235,https://modernslaveryregister.gov.au/statements/8235/,1/07/2022 9:10,"['Allied Employment Group Pty Ltd (76 119 431 793), Comensura Pty Limited (30 120 725 902), FLEXY SERVICES PTY LIMITED (52 641 149 840), Global Medics Pty Ltd (61 122 582 183), GUIDANT GLOBAL APAC PTY LTD (46 618 736 762), LITMUS WORKFORCE SOLUTIONS PTY LIMITED (17 166 834 322), MEDACS HEALTHCARE AUSTRALIA PTY LTD (73 002 532 989), MEDACS HEALTHCARE PTY LTD (66 092 526 362)']",450-500M,['Other'],['United Kingdom']
8236,https://modernslaveryregister.gov.au/statements/8236/,23/05/2022 15:48,"['STEP ONE CLOTHING AUSTRALIA PTY LTD (51 640 837 181), STEP ONE CLOTHING LIMITED (34 616 696 318), Step One Clothing UK Limited, Step One Clothing USA Inc., STEP ONE PRODUCTION PTY LTD (85 648 571 662)']",0-99M,"['Fashion, textiles, apparel and luxury goods']",['Australia']
8238,https://modernslaveryregister.gov.au/statements/8238/,23/05/2022 15:53,['CONCIERGE CONTACTS PTY. LTD. (53 149 081 756)'],0-99M,"['Forestry, timber products, paper and containers and packaging\nFashion, textiles, apparel and luxury goods\nOther']",['Australia']
8241,https://modernslaveryregister.gov.au/statements/8241/,23/05/2022 15:48,['Impax Asset Management Limited'],150-200M,"['Financial, insurance and real estate activities']",['United Kingdom']
8248,https://modernslaveryregister.gov.au/statements/8248/,1/07/2022 9:01,"['HEWLETT-PACKARD AUSTRALIA PTY LTD (74 004 394 763), Hewlett Packard Enterprise Company, HEWLETT-PACKARD SOUTH PACIFIC PTY LTD (94 121 554 489), HP FINANCIAL SERVICES (AUSTRALIA) PTY LIMITED (86 082 062 413)']",1BN+,['Information technology and telecommunication'],"['Australia, United States of America']"
8250,https://modernslaveryregister.gov.au/statements/8250/,23/05/2022 15:48,['Agilent Technologies Australia Pty Ltd (29 008 510 605)'],100-150M,['Other'],['United States of America']
8252,https://modernslaveryregister.gov.au/statements/8252/,23/05/2022 15:48,['ATLAS COPCO AUSTRALIA PTY LTD (85 620 125 153)'],150-200M,"['Automotive, machinery and heavy electrical equipment']",['Australia']
8255,https://modernslaveryregister.gov.au/statements/8255/,23/05/2022 15:48,['Royal Bank of Canada'],1BN+,"['Financial, insurance and real estate activities']",['Canada']
8257,https://modernslaveryregister.gov.au/statements/8257/,23/05/2022 15:53,['The Trustee for THE K J WALLACE DISCRETIONARY TRUST (77 640 068 488)'],150-200M,['Other'],['Australia']
8259,https://modernslaveryregister.gov.au/statements/8259/,23/05/2022 15:48,['ANGLICAN SCHOOLS CORPORATION (63 544 529 806)'],300-350M,['Education and research'],['Australia']
8260,https://modernslaveryregister.gov.au/statements/8260/,23/05/2022 15:48,"['NES FIRCROFT AUSTRALIA PTY LTD (58 100 091 245), NES Global Pty Limited (14 130 240 452), NES GLOBAL TALENT SERVICES PTY LTD (94 627 597 184)']",150-200M,['Other'],['United Kingdom']
8261,https://modernslaveryregister.gov.au/statements/8261/,23/05/2022 15:48,['BMO CAPITAL MARKETS LIMITED (83 110 552 513)'],1BN+,"['Financial, insurance and real estate activities']",['Canada']
8262,https://modernslaveryregister.gov.au/statements/8262/,18/08/2022 15:37,"['CONDAMINE POWER STATION PTY LTD (76 121 868 273), QGC COMMON FACILITIES COMPANY PTY LTD (33 139 569 485), QGC MIDSTREAM HOLDINGS PTY LTD (67 130 927 203), QGC MIDSTREAM INVESTMENTS PTY LTD (77 130 857 215), QGC PTY LIMITED (11 089 642 553), QGC TRAIN 1 PTY LTD (31 139 569 412), QGC Train 1 Tolling Pty Ltd (87 142 293 650), QGC TRAIN 2 PTY LTD (27 139 569 458), QGC Train 2 Tolling No.2 Pty Ltd (91 147 896 535), QGC Train 2 Tolling Pty Ltd (81 142 293 687), QGC UPSTREAM HOLDINGS PTY LTD (76 130 856 843), QGC UPSTREAM INVESTMENTS PTY LTD (86 131 104 651), SHELL AUSTRALIA PTY LTD (14 009 663 576), SHELL ENERGY AUSTRALIA PTY LTD (18 085 757 446), SHELL ENERGY HOLDINGS AUSTRALIA LIMITED (69 054 260 776), SHELL ENERGY OPERATIONS PTY LTD (28 122 259 223), SHELL ENERGY RETAIL PTY LTD (87 126 175 460)']",1BN+,"['Mining, metals, chemicals and resources (including oil and gas)']",['Australia']
8268,https://modernslaveryregister.gov.au/statements/8268/,1/07/2022 9:10,['BEST BAR PTY LTD (48 068 713 539)'],300-350M,"['Construction, civil engineering and building products']",['Australia']
8271,https://modernslaveryregister.gov.au/statements/8271/,23/05/2022 15:48,['Fire Rescue Victoria (28 598 558 561)'],900M-1BN,['Government Sector'],['Australia']
8274,https://modernslaveryregister.gov.au/statements/8274/,23/05/2022 15:48,"['MoneyGram Payment Systems, Inc.']",1BN+,"['Financial, insurance and real estate activities']",['United States of America']
8277,https://modernslaveryregister.gov.au/statements/8277/,18/08/2022 15:15,['PETER MACCALLUM CANCER INSTITUTE (42 100 504 883)'],250-300M,['Education and research\nHealthcare and pharmaceuticals\nCharitable / not-for-profit activities'],['Australia']
8278,https://modernslaveryregister.gov.au/statements/8278/,23/05/2022 15:48,"['MMA OFFSHORE LIMITED (21 083 185 693), MMA OFFSHORE VESSEL OPERATIONS PTY LTD (34 009 200 686)']",500-600M,"['Transportation, logistics, and storage']",['Australia']
8280,https://modernslaveryregister.gov.au/statements/8280/,23/05/2022 15:48,['GOLDENTREE ASSET MANAGEMENT AUSTRALIA LLC (79 618 545 798)'],0-99M,"['Financial, insurance and real estate activities']",['United States of America']
8284,https://modernslaveryregister.gov.au/statements/8284/,23/05/2022 15:48,"['BURRUP TRAIN 1 PTY LTD (77 122 234 306), WOODSIDE BURRUP PTY. LTD. (20 120 237 416), WOODSIDE ENERGY JULIMAR PTY LTD (56 130 391 365), WOODSIDE ENERGY LTD. (63 005 482 986), Woodside Energy Trading Singapore Pte Ltd, WOODSIDE PETROLEUM LTD. (55 004 898 962)']",1BN+,"['Mining, metals, chemicals and resources (including oil and gas)']",['Australia']
8285,https://modernslaveryregister.gov.au/statements/8285/,23/05/2022 15:48,"['CKI UTILITIES DEVELOPMENT LIMITED & Others (13 332 330 749), ENERVEN ENERGY INFRASTRUCTURE PTY LTD (31 621 124 909), ENERVEN ENERGY SOLUTIONS PTY LTD (49 621 147 297), ETSA ANCILLARY PTY LTD (87 101 536 421), ETSA FRC PTY LTD (85 101 536 412), ETSA UTILITIES FINANCE PTY LTD (78 091 701 825), UTILITIES MANAGEMENT PTY LTD (25 090 664 878)']",1BN+,"['Utilities: gas, water and electricity']",['Australia']
8288,https://modernslaveryregister.gov.au/statements/8288/,23/05/2022 15:48,['GUCCI AUSTRALIA PTY LTD (49 093 354 548)'],200-250M,"['Fashion, textiles, apparel and luxury goods']","['France, Italy']"
8292,https://modernslaveryregister.gov.au/statements/8292/,23/05/2022 15:53,['CENVERSA LIMITED (55 092 375 221)'],150-200M,['Other'],['Australia']
8293,https://modernslaveryregister.gov.au/statements/8293/,23/05/2022 15:48,['PROBIOTEC LIMITED (91 075 170 151)'],100-150M,['Healthcare and pharmaceuticals\nOther'],['Australia']
8298,https://modernslaveryregister.gov.au/statements/8298/,23/05/2022 15:48,['Carnival PLC (23 107 998 443)'],1BN+,"['Consumer services, including accommodation, hospitality, tourism and leisure']",['United States of America']
8299,https://modernslaveryregister.gov.au/statements/8299/,23/05/2022 15:48,['AUSTRALIAN LAMB COMPANY PTY. LTD. (51 007 340 123)'],500-600M,"['Food and beverages, agriculture and fishing']",['Australia']
8301,https://modernslaveryregister.gov.au/statements/8301/,23/05/2022 15:53,"['KESTREL COAL GROUP PTY LTD (70 624 655 518), KESTREL COAL HOLDINGS PTY LTD (55 624 151 113), KESTREL COAL MIDCO PTY LTD (35 624 242 628), KESTREL COAL RESOURCES PTY LTD (98 624 245 325), KESTREL COAL SUBSIDIARY PTY LTD (79 624 243 689)']",1BN+,"['Mining, metals, chemicals and resources (including oil and gas)']",['Australia']
8302,https://modernslaveryregister.gov.au/statements/8302/,23/05/2022 15:48,['COBRAM ESTATE OLIVES LIMITED (32 115 131 667)'],100-150M,"['Food and beverages, agriculture and fishing']",['Australia']
8303,https://modernslaveryregister.gov.au/statements/8303/,23/05/2022 15:48,['COBRAM ESTATE OLIVES LIMITED (32 115 131 667)'],100-150M,"['Food and beverages, agriculture and fishing']",['Australia']
8306,https://modernslaveryregister.gov.au/statements/8306/,23/05/2022 15:48,"['PENRITH DISTRICT RUGBY LEAGUE FOOTBALL CLUB LIMITED (28 003 908 503), PENRITH RUGBY LEAGUE CLUB LTD (57 000 578 398), The Trustee for MULGOA LAND TRUST NO 1 (55 245 739 756)']",100-150M,"['Consumer services, including accommodation, hospitality, tourism and leisure']",['Australia']
8307,https://modernslaveryregister.gov.au/statements/8307/,23/05/2022 15:53,['IMPERIAL TOBACCO AUSTRALIA LIMITED (46 088 148 681)'],500-600M,['Other'],['United Kingdom']
8308,https://modernslaveryregister.gov.au/statements/8308/,1/07/2022 8:57,['CANBERRA AIRPORT HOLDINGS PTY LIMITED (98 008 608 928)'],250-300M,['Other'],['Australia']
8309,https://modernslaveryregister.gov.au/statements/8309/,23/05/2022 15:53,['IMPERIAL TOBACCO AUSTRALIA LIMITED (46 088 148 681)'],500-600M,['Other'],['United Kingdom']
8311,https://modernslaveryregister.gov.au/statements/8311/,23/05/2022 15:53,['VALMONT AUSTRALIA PTY LTD (58 000 507 415)'],350-400M,"['Food and beverages, agriculture and fishing\nConstruction, civil engineering and building products']",['Australia']
8312,https://modernslaveryregister.gov.au/statements/8312/,23/05/2022 15:48,['AUTISM SPECTRUM AUSTRALIA (ASPECT) (12 000 637 267)'],100-150M,['Education and research\nCharitable / not-for-profit activities'],['Australia']
8316,https://modernslaveryregister.gov.au/statements/8316/,23/05/2022 15:48,['PRP DIAGNOSTIC IMAGING PTY LTD (18 416 389 099)'],200-250M,['Healthcare and pharmaceuticals'],['Australia']
8317,https://modernslaveryregister.gov.au/statements/8317/,23/05/2022 15:48,['THE UNIVERSITY OF QUEENSLAND (63 942 912 684)'],1BN+,['Education and research'],['Australia']
8319,https://modernslaveryregister.gov.au/statements/8319/,23/05/2022 15:48,['BIG BEN HOLDINGS PTY. LIMITED (63 008 434 562)'],500-600M,"['Mining, metals, chemicals and resources (including oil and gas)']",['Australia']
8321,https://modernslaveryregister.gov.au/statements/8321/,23/05/2022 15:53,['AIRBUS AUSTRALIA PACIFIC LIMITED (68 003 035 470)'],600-700M,['Defence and aerospace'],"['France, Netherlands']"
8323,https://modernslaveryregister.gov.au/statements/8323/,23/05/2022 15:48,['MA FINANCIAL GROUP LIMITED (68 142 008 428)'],200-250M,"['Financial, insurance and real estate activities']",['Australia']
8326,https://modernslaveryregister.gov.au/statements/8326/,23/05/2022 15:48,"['DYSON APPLIANCES (AUST.) PTY LIMITED (50 073 072 509), Dyson Limited, Dyson Technology Limited']",1BN+,"['Durable consumer goods, including electronics and appliances, home furnishings and other accessories']",['Singapore']
8329,https://modernslaveryregister.gov.au/statements/8329/,23/05/2022 15:48,['THE DISABILITY TRUST (29 001 260 153)'],100-150M,['Charitable / not-for-profit activities\nOther'],['Australia']
8330,https://modernslaveryregister.gov.au/statements/8330/,23/05/2022 15:53,['FORD MOTOR COMPANY OF AUSTRALIA PTY LTD (30 004 116 223)'],1BN+,"['Automotive, machinery and heavy electrical equipment']",['Australia']
8331,https://modernslaveryregister.gov.au/statements/8331/,18/08/2022 15:16,"[""MURDOCH CHILDREN'S RESEARCH INSTITUTE (21 006 566 972)""]",200-250M,['Healthcare and pharmaceuticals\nCharitable / not-for-profit activities'],['Australia']
8334,https://modernslaveryregister.gov.au/statements/8334/,23/05/2022 15:48,['Zebra Technologies Australia Pty Ltd (14 153 920 462)'],100-150M,['Information technology and telecommunication'],['United States of America']
8340,https://modernslaveryregister.gov.au/statements/8340/,23/05/2022 15:48,['UNIVERSITY OF SOUTHERN QUEENSLAND (40 234 732 081)'],400-450M,"['Food and beverages, agriculture and fishing\nEducation and research']",['Australia']
8341,https://modernslaveryregister.gov.au/statements/8341/,23/05/2022 15:53,['SHL DEVELOPMENT PTY LTD (79 129 707 035)'],0-99M,"['Construction, civil engineering and building products']",['Australia']
8342,https://modernslaveryregister.gov.au/statements/8342/,23/05/2022 15:48,['T. ROWE PRICE AUSTRALIA LIMITED (13 620 668 895)'],100-150M,"['Financial, insurance and real estate activities']",['Australia']
8344,https://modernslaveryregister.gov.au/statements/8344/,23/05/2022 15:48,['HOLMESGLEN INSTITUTE (40 096 756 729)'],150-200M,['Education and research'],['Australia']
8346,https://modernslaveryregister.gov.au/statements/8346/,23/05/2022 15:48,['NORTH CONSTRUCTION & BUILDING PTY LTD (15 147 507 702)'],100-150M,"['Construction, civil engineering and building products']",['Australia']
8355,https://modernslaveryregister.gov.au/statements/8355/,1/07/2022 9:01,['HUNTER DOUGLAS HOLDINGS LIMITED (47 000 238 451)'],150-200M,['Other'],['Australia']
8363,https://modernslaveryregister.gov.au/statements/8363/,1/07/2022 9:02,['KELLOGG (AUST.) PTY. LTD. (30 004 110 105)'],500-600M,"['Food and beverages, agriculture and fishing']",['Australia']
8366,https://modernslaveryregister.gov.au/statements/8366/,23/05/2022 15:48,['COMFORTDELGRO CORPORATION AUSTRALIA PTY LTD (84 002 072 004)'],600-700M,"['Transportation, logistics, and storage']",['Australia']
8367,https://modernslaveryregister.gov.au/statements/8367/,23/05/2022 15:48,['OUTSOURCING OCEANIA HOLDINGS PTY LIMITED (20 628 356 141)'],600-700M,"['Professional and administrative services and supplies, including legal, consulting and accounting services']",['Australia']
8368,https://modernslaveryregister.gov.au/statements/8368/,23/05/2022 15:48,['TUROSI PTY LTD (92 620 198 165)'],600-700M,"['Food and beverages, agriculture and fishing']",['Australia']
8371,https://modernslaveryregister.gov.au/statements/8371/,23/05/2022 15:53,['Concentrix Services Pty Ltd (63 166 171 191)'],300-350M,['Other'],['Australia']
8373,https://modernslaveryregister.gov.au/statements/8373/,23/05/2022 15:48,['AUSBUILD GROUP PTY LTD (35 609 450 419)'],150-200M,"['Construction, civil engineering and building products']",['Australia']
8376,https://modernslaveryregister.gov.au/statements/8376/,23/05/2022 15:48,['BALVERONA PTY LTD (78 002 826 173)'],1BN+,"['Automotive, machinery and heavy electrical equipment']",['Australia']
8378,https://modernslaveryregister.gov.au/statements/8378/,23/05/2022 15:48,['ARA GROUP PTY LIMITED (47 074 886 561)'],500-600M,"['Waste management and recycling\nConstruction, civil engineering and building products\nCleaning and security services\nOther']",['Australia']
8381,https://modernslaveryregister.gov.au/statements/8381/,23/05/2022 15:48,['SAAB TECHNOLOGIES AUSTRALIA PTY LTD (47 002 950 790)'],200-250M,['Defence and aerospace'],['Australia']
8384,https://modernslaveryregister.gov.au/statements/8384/,23/05/2022 15:53,"['CHUBB AUSTRALIA LTD (13 000 096 122), CHUBB FIRE & SECURITY PTY LTD (47 000 067 541)']",800-900M,"['Construction, civil engineering and building products\nOther']",['Australia']
8389,https://modernslaveryregister.gov.au/statements/8389/,23/05/2022 15:48,"['NEWELL AUSTRALIA PTY LIMITED (68 075 071 233), SUNBEAM CORPORATION PTY LTD (45 000 006 771)']",200-250M,"['Durable consumer goods, including electronics and appliances, home furnishings and other accessories']",['Australia']
8394,https://modernslaveryregister.gov.au/statements/8394/,23/05/2022 15:48,"['GENWORTH FINANCIAL MORTGAGE INSURANCE PTY LIMITED (60 106 974 305), GENWORTH MORTGAGE INSURANCE AUSTRALIA LIMITED (72 154 890 730)']",500-600M,"['Financial, insurance and real estate activities']",['Australia']
8403,https://modernslaveryregister.gov.au/statements/8403/,18/08/2022 15:08,['ROYAL MELBOURNE INSTITUTE OF TECHNOLOGY (49 781 030 034)'],1BN+,['Education and research'],"['Australia, Spain, Vietnam']"
8404,https://modernslaveryregister.gov.au/statements/8404/,4/10/2022 16:26,['THOMSON REUTERS (AUSTRALIA) PTY LTD (87 058 914 766)'],150-200M,['Information technology and telecommunication'],['Canada']
8405,https://modernslaveryregister.gov.au/statements/8405/,19/08/2022 15:33,['CITRIX SYSTEMS ASIA PACIFIC PTY LTD (37 078 874 530)'],300-350M,['Information technology and telecommunication'],['Australia']
8408,https://modernslaveryregister.gov.au/statements/8408/,1/07/2022 8:59,['CPA AUSTRALIA LTD (64 008 392 452)'],150-200M,['Education and research\nOther'],['Australia']
8409,https://modernslaveryregister.gov.au/statements/8409/,1/07/2022 8:53,['BASWARE PTY LTD (52 096 671 528)'],0-99M,['Information technology and telecommunication'],['Finland']
8413,https://modernslaveryregister.gov.au/statements/8413/,1/07/2022 9:02,['JFC AUSTRALIA CO PTY LTD (36 003 080 260)'],150-200M,['Other'],['Japan']
